"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"29-Jan-2025","EQ","258.50","259.50","257.20","257.33","259.50","259.38","258.61","293.99","234.75","44,81,256","1,15,88,76,609.79","44,056"
"28-Jan-2025","EQ","257.00","259.14","255.95","255.69","257.44","257.33","257.30","293.99","234.75","65,75,668","1,69,19,32,049.04","49,809"
"27-Jan-2025","EQ","257.49","257.68","255.14","258.19","256.00","255.69","256.07","293.99","234.75","1,09,84,113","2,81,26,61,236.58","1,17,090"
"24-Jan-2025","EQ","260.30","260.95","257.70","259.51","258.35","258.19","259.24","293.99","233.50","54,58,441","1,41,50,61,527.20","55,866"
"23-Jan-2025","EQ","259.00","260.32","257.68","258.85","259.59","259.51","259.70","293.99","233.50","35,06,635","91,06,67,784.24","37,429"
"22-Jan-2025","EQ","259.80","259.80","257.18","257.91","259.09","258.85","258.18","293.99","233.50","56,60,999","1,46,15,32,491.71","45,223"
"21-Jan-2025","EQ","262.29","262.47","257.34","261.29","258.27","257.91","259.12","293.99","233.50","85,01,767","2,20,29,95,107.93","85,436"
"20-Jan-2025","EQ","259.77","261.88","259.41","259.77","261.28","261.29","260.80","293.99","233.50","48,71,545","1,27,04,93,013.34","49,956"
"17-Jan-2025","EQ","260.80","260.80","258.60","260.72","259.93","259.77","259.59","293.99","233.30","33,51,166","86,99,37,243.33","52,111"
"16-Jan-2025","EQ","260.95","261.70","260.01","259.58","261.00","260.72","260.74","293.99","233.30","34,10,394","88,92,40,341.95","39,743"
"15-Jan-2025","EQ","260.25","260.48","258.77","259.26","259.71","259.58","259.58","293.99","233.30","36,30,304","94,23,46,568.95","48,377"
"14-Jan-2025","EQ","260.95","260.95","258.45","258.40","259.65","259.26","259.34","293.99","233.30","43,42,336","1,12,61,34,371.49","55,626"
"13-Jan-2025","EQ","261.50","261.90","258.01","262.22","258.74","258.40","259.36","293.99","233.30","1,13,88,279","2,95,36,62,566.47","1,38,966"
"10-Jan-2025","EQ","263.25","263.87","261.15","263.15","263.24","262.22","262.48","293.99","233.30","44,96,919","1,18,03,43,222.10","70,285"
"09-Jan-2025","EQ","264.75","265.50","262.90","264.92","263.50","263.15","263.48","293.99","233.30","39,29,443","1,03,53,17,029.79","60,867"
"08-Jan-2025","EQ","265.95","266.04","262.80","265.16","264.91","264.92","263.97","293.99","233.30","50,56,466","1,33,47,79,804.76","55,581"
"07-Jan-2025","EQ","266.25","266.25","263.71","264.48","265.69","265.16","265.33","293.99","233.30","38,81,642","1,02,99,01,826.57","40,039"
"06-Jan-2025","EQ","268.05","269.60","263.61","268.41","265.00","264.48","265.46","293.99","233.30","83,57,958","2,21,87,17,404.17","1,07,187"
"03-Jan-2025","EQ","270.00","270.99","268.06","269.89","268.85","268.41","268.89","293.99","233.30","54,21,954","1,45,79,20,605.57","51,619"
"02-Jan-2025","EQ","266.99","270.23","265.20","265.59","269.90","269.89","268.20","293.99","233.30","46,65,341","1,25,12,61,200.74","54,578"
"01-Jan-2025","EQ","264.47","266.28","263.50","264.47","266.15","265.59","265.02","293.99","233.30","24,02,521","63,67,13,325.55","64,747"