"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2024","EQ","4,135.00","4,139.95","4,032.05","4,158.80","4,106.00","4,094.80","4,079.71","4,592.25","3,591.50","15,55,429","6,34,57,00,031.05","1,62,877"
"30-Dec-2024","EQ","4,151.00","4,199.30","4,112.00","4,164.85","4,150.00","4,158.80","4,152.08","4,592.25","3,591.50","15,27,169","6,34,09,28,576.30","1,16,250"
"27-Dec-2024","EQ","4,163.00","4,180.95","4,147.25","4,169.10","4,157.10","4,164.85","4,163.19","4,592.25","3,591.50","8,58,100","3,57,24,37,410.85","88,194"
"26-Dec-2024","EQ","4,179.50","4,199.95","4,143.15","4,179.50","4,170.00","4,169.10","4,163.43","4,592.25","3,591.50","12,08,464","5,03,13,52,687.20","1,06,756"
"24-Dec-2024","EQ","4,158.30","4,218.00","4,158.30","4,158.30","4,182.00","4,179.50","4,186.17","4,592.25","3,591.50","11,81,886","4,94,75,71,708.95","77,609"
"23-Dec-2024","EQ","4,200.05","4,217.00","4,114.90","4,170.30","4,157.05","4,158.30","4,150.99","4,592.25","3,591.50","21,95,338","9,11,28,20,726.95","1,49,845"
"20-Dec-2024","EQ","4,329.00","4,382.00","4,152.50","4,271.90","4,177.05","4,170.30","4,239.81","4,592.25","3,591.50","41,16,989","17,45,52,42,238.80","2,14,598"
"19-Dec-2024","EQ","4,282.00","4,364.00","4,262.00","4,347.85","4,281.00","4,271.90","4,302.28","4,592.25","3,591.50","30,15,763","12,97,46,63,426.65","2,17,876"
"18-Dec-2024","EQ","4,311.70","4,362.00","4,289.60","4,328.50","4,355.65","4,347.85","4,333.96","4,592.25","3,591.50","15,75,404","6,82,77,36,370.00","1,06,590"
"17-Dec-2024","EQ","4,410.00","4,432.95","4,318.00","4,415.20","4,322.70","4,328.50","4,346.26","4,592.25","3,591.50","32,25,027","14,01,68,05,137.00","1,72,049"
"16-Dec-2024","EQ","4,459.00","4,475.00","4,397.00","4,473.90","4,416.00","4,415.20","4,425.19","4,592.25","3,591.50","16,46,224","7,28,48,53,956.40","1,32,903"
"13-Dec-2024","EQ","4,434.95","4,494.90","4,394.40","4,454.95","4,474.90","4,473.90","4,457.63","4,592.25","3,563.00","19,67,048","8,76,83,79,842.00","1,53,642"
"12-Dec-2024","EQ","4,430.05","4,485.00","4,426.00","4,427.45","4,460.00","4,454.95","4,461.52","4,592.25","3,563.00","19,14,642","8,54,22,15,590.15","1,49,188"
"11-Dec-2024","EQ","4,431.85","4,448.65","4,407.00","4,432.55","4,423.00","4,427.45","4,425.28","4,592.25","3,563.00","16,35,256","7,23,64,72,507.40","1,08,588"
"10-Dec-2024","EQ","4,426.15","4,493.80","4,412.10","4,452.15","4,437.80","4,432.55","4,440.97","4,592.25","3,563.00","20,87,828","9,27,19,71,917.90","1,42,478"
"09-Dec-2024","EQ","4,430.45","4,469.40","4,415.55","4,445.50","4,445.60","4,452.15","4,446.54","4,592.25","3,563.00","20,66,639","9,18,93,99,351.95","1,27,439"
"06-Dec-2024","EQ","4,453.00","4,465.00","4,412.75","4,464.05","4,444.15","4,445.50","4,439.27","4,592.25","3,498.00","18,42,087","8,17,75,21,134.60","1,38,417"
"05-Dec-2024","EQ","4,400.80","4,489.00","4,360.00","4,354.40","4,455.15","4,464.05","4,430.75","4,592.25","3,498.00","37,46,747","16,60,09,10,836.35","2,60,982"
"04-Dec-2024","EQ","4,313.55","4,386.95","4,289.05","4,302.75","4,342.00","4,354.40","4,360.32","4,592.25","3,498.00","33,02,642","14,40,05,89,848.00","2,17,385"
"03-Dec-2024","EQ","4,314.35","4,325.00","4,265.45","4,276.65","4,303.00","4,302.75","4,298.86","4,592.25","3,498.00","20,10,905","8,64,45,99,154.70","1,44,243"
"02-Dec-2024","EQ","4,270.00","4,288.20","4,230.05","4,270.85","4,268.85","4,276.65","4,267.97","4,592.25","3,498.00","16,70,944","7,13,15,39,607.80","1,58,372"
"29-Nov-2024","EQ","4,220.00","4,298.70","4,195.65","4,244.90","4,266.00","4,270.85","4,262.53","4,592.25","3,433.00","20,17,425","8,59,93,33,668.25","1,33,480"
"28-Nov-2024","EQ","4,319.00","4,339.95","4,233.00","4,332.55","4,250.80","4,244.90","4,265.99","4,592.25","3,433.00","25,58,544","10,91,47,33,802.80","1,65,049"
"27-Nov-2024","EQ","4,358.95","4,377.40","4,324.05","4,352.70","4,332.95","4,332.55","4,348.89","4,592.25","3,433.00","15,58,993","6,77,98,87,252.40","1,18,269"
"26-Nov-2024","EQ","4,321.05","4,366.60","4,310.00","4,315.10","4,351.00","4,352.70","4,337.42","4,592.25","3,433.00","20,60,669","8,93,79,80,540.10","1,56,578"
"25-Nov-2024","EQ","4,280.00","4,328.10","4,252.20","4,244.60","4,320.00","4,315.10","4,303.42","4,592.25","3,433.00","40,52,167","17,43,81,78,815.15","1,54,060"
"22-Nov-2024","EQ","4,071.00","4,254.95","4,054.00","4,072.85","4,221.95","4,244.60","4,186.15","4,592.25","3,433.00","30,96,553","12,96,26,40,957.15","1,63,715"
"21-Nov-2024","EQ","4,044.90","4,092.45","4,024.00","4,039.55","4,068.00","4,072.85","4,058.28","4,592.25","3,433.00","23,84,347","9,67,63,46,995.65","1,58,009"
"19-Nov-2024","EQ","4,019.90","4,132.15","4,014.10","4,019.50","4,042.00","4,039.55","4,080.53","4,592.25","3,433.00","17,76,233","7,24,79,68,687.60","1,33,137"
"18-Nov-2024","EQ","4,213.00","4,213.00","3,990.20","4,145.90","4,017.15","4,019.50","4,071.97","4,592.25","3,433.00","33,13,944","13,49,42,96,959.70","1,78,320"
"14-Nov-2024","EQ","4,135.00","4,160.00","4,116.45","4,150.35","4,148.00","4,145.90","4,142.32","4,592.25","3,327.00","18,25,432","7,56,15,31,479.90","1,65,379"
"13-Nov-2024","EQ","4,178.10","4,196.75","4,131.05","4,197.40","4,151.65","4,150.35","4,155.05","4,592.25","3,327.00","10,98,813","4,56,56,28,216.20","1,14,945"
"12-Nov-2024","EQ","4,216.00","4,218.00","4,164.35","4,198.70","4,180.00","4,197.40","4,195.93","4,592.25","3,327.00","15,87,640","6,66,16,21,166.75","1,02,025"
"11-Nov-2024","EQ","4,128.20","4,234.30","4,117.65","4,147.00","4,186.50","4,198.70","4,195.46","4,592.25","3,327.00","14,06,487","5,90,08,64,157.10","1,49,144"
"08-Nov-2024","EQ","4,155.00","4,169.75","4,117.65","4,150.90","4,135.65","4,147.00","4,141.50","4,592.25","3,322.35","16,48,039","6,82,53,48,802.40","1,39,776"
"07-Nov-2024","EQ","4,169.70","4,205.80","4,085.05","4,139.65","4,146.00","4,150.90","4,144.54","4,592.25","3,322.35","37,24,349","15,43,57,05,018.25","1,89,460"
"06-Nov-2024","EQ","4,003.60","4,149.80","3,975.25","3,971.35","4,143.00","4,139.65","4,102.32","4,592.25","3,322.35","37,92,017","15,55,60,64,937.35","2,33,333"
"05-Nov-2024","EQ","3,941.10","3,986.00","3,941.10","3,964.15","3,971.55","3,971.35","3,969.47","4,592.25","3,322.35","9,67,590","3,84,08,20,731.70","92,042"
"04-Nov-2024","EQ","3,966.30","3,991.90","3,913.25","3,984.20","3,967.00","3,964.15","3,950.51","4,592.25","3,322.35","22,69,192","8,96,44,63,071.95","1,99,030"
"01-Nov-2024","EQ","3,989.85","3,998.95","3,976.05","3,968.45","3,983.05","3,984.20","3,987.41","4,592.25","3,311.00","1,54,895","61,76,30,511.60","18,588"
"31-Oct-2024","EQ","4,070.00","4,078.30","3,960.00","4,084.65","3,975.00","3,968.45","3,980.19","4,592.25","3,311.00","37,40,372","14,88,73,81,076.25","2,48,757"
"30-Oct-2024","EQ","4,075.00","4,107.00","4,060.05","4,075.25","4,071.20","4,084.65","4,093.47","4,592.25","3,311.00","19,35,002","7,92,08,76,293.30","1,09,837"
"29-Oct-2024","EQ","4,095.85","4,103.50","4,060.10","4,090.85","4,080.00","4,075.25","4,075.78","4,592.25","3,311.00","14,45,885","5,89,31,06,996.85","1,01,205"
"28-Oct-2024","EQ","4,068.95","4,134.00","4,051.00","4,057.55","4,090.05","4,090.85","4,092.04","4,592.25","3,311.00","15,32,534","6,27,11,97,563.70","95,406"
"25-Oct-2024","EQ","4,057.05","4,092.00","4,032.70","4,047.90","4,060.00","4,057.55","4,063.37","4,592.25","3,311.00","17,59,676","7,15,02,08,882.35","1,32,353"
"24-Oct-2024","EQ","4,004.00","4,079.00","4,004.00","4,066.25","4,050.00","4,047.90","4,048.73","4,592.25","3,311.00","26,76,744","10,83,74,00,632.35","1,11,747"
"23-Oct-2024","EQ","3,999.60","4,113.55","3,995.15","4,015.50","4,065.15","4,066.25","4,069.32","4,592.25","3,311.00","19,66,476","8,00,22,29,160.45","1,29,950"
"22-Oct-2024","EQ","4,066.00","4,089.80","4,006.35","4,079.85","4,020.00","4,015.50","4,054.80","4,592.25","3,311.00","19,28,049","7,81,78,58,767.15","1,78,215"
"21-Oct-2024","EQ","4,132.60","4,139.95","4,070.00","4,123.05","4,071.00","4,079.85","4,096.64","4,592.25","3,311.00","15,95,450","6,53,59,79,616.10","1,18,454"
"18-Oct-2024","EQ","4,090.00","4,146.15","4,080.00","4,109.00","4,130.50","4,123.05","4,121.27","4,592.25","3,311.00","23,61,000","9,73,03,15,576.70","1,60,733"
"17-Oct-2024","EQ","4,112.80","4,129.95","4,092.95","4,094.95","4,111.25","4,109.00","4,108.84","4,592.25","3,311.00","25,22,659","10,36,51,90,148.65","2,15,233"
"16-Oct-2024","EQ","4,085.00","4,115.00","4,067.20","4,116.80","4,094.00","4,094.95","4,089.04","4,592.25","3,311.00","23,59,151","9,64,66,55,679.40","1,92,691"
"15-Oct-2024","EQ","4,131.05","4,169.95","4,095.00","4,136.65","4,119.00","4,116.80","4,119.31","4,592.25","3,311.00","27,59,474","11,36,71,23,225.35","1,54,340"
"14-Oct-2024","EQ","4,140.00","4,165.40","4,122.20","4,149.20","4,139.00","4,136.65","4,144.11","4,592.25","3,311.00","21,37,590","8,85,83,98,067.15","1,40,166"
"11-Oct-2024","EQ","4,143.00","4,241.95","4,112.45","4,227.40","4,146.00","4,149.20","4,164.41","4,592.25","3,311.00","57,59,183","23,98,35,86,815.70","3,77,816"
"10-Oct-2024","EQ","4,253.25","4,293.85","4,198.60","4,252.95","4,227.90","4,227.40","4,242.82","4,592.25","3,311.00","23,78,875","10,09,31,43,863.45","1,76,710"
"09-Oct-2024","EQ","4,260.00","4,295.00","4,246.70","4,253.25","4,258.95","4,252.95","4,267.11","4,592.25","3,311.00","10,82,504","4,61,91,61,345.70","1,02,574"
"08-Oct-2024","EQ","4,272.60","4,279.40","4,203.95","4,272.85","4,259.40","4,253.25","4,239.02","4,592.25","3,311.00","15,41,867","6,53,60,12,531.70","1,63,898"
"07-Oct-2024","EQ","4,273.90","4,297.25","4,229.40","4,252.25","4,274.00","4,272.85","4,263.80","4,592.25","3,311.00","14,72,619","6,27,89,60,109.95","1,17,843"
"04-Oct-2024","EQ","4,225.00","4,298.00","4,224.05","4,232.75","4,251.90","4,252.25","4,256.15","4,592.25","3,311.00","29,65,463","12,62,14,65,329.55","1,94,588"
"03-Oct-2024","EQ","4,262.60","4,279.00","4,210.00","4,287.90","4,232.50","4,232.75","4,233.39","4,592.25","3,311.00","33,50,119","14,18,23,64,569.60","1,68,212"
"01-Oct-2024","EQ","4,255.55","4,295.75","4,242.95","4,268.50","4,283.25","4,287.90","4,271.73","4,592.25","3,311.00","18,23,365","7,78,89,15,830.70","1,21,772"
"30-Sep-2024","EQ","4,286.90","4,298.75","4,260.05","4,308.70","4,271.00","4,268.50","4,272.29","4,592.25","3,311.00","25,03,416","10,69,53,20,177.30","2,12,084"
"27-Sep-2024","EQ","4,335.00","4,378.00","4,300.05","4,292.50","4,305.00","4,308.70","4,327.38","4,592.25","3,311.00","30,12,477","13,03,61,44,375.45","2,31,071"
"26-Sep-2024","EQ","4,260.00","4,316.80","4,260.00","4,274.75","4,295.00","4,292.50","4,288.28","4,592.25","3,311.00","39,64,251","16,99,98,20,745.85","1,85,888"
"25-Sep-2024","EQ","4,252.35","4,289.60","4,240.00","4,271.30","4,275.35","4,274.75","4,263.61","4,592.25","3,311.00","27,13,073","11,56,74,83,701.95","1,53,942"
"24-Sep-2024","EQ","4,251.65","4,291.00","4,240.00","4,268.50","4,282.00","4,271.30","4,265.03","4,592.25","3,311.00","30,12,026","12,84,63,72,402.70","1,40,428"
"23-Sep-2024","EQ","4,300.00","4,309.40","4,253.00","4,284.90","4,266.05","4,268.50","4,270.40","4,592.25","3,311.00","17,02,319","7,26,95,88,108.95","1,69,788"
"20-Sep-2024","EQ","4,316.90","4,330.70","4,227.50","4,296.15","4,295.00","4,284.90","4,278.76","4,592.25","3,311.00","54,47,908","23,31,03,16,503.10","2,91,115"
"19-Sep-2024","EQ","4,390.05","4,422.20","4,281.80","4,346.15","4,307.00","4,296.15","4,321.08","4,592.25","3,311.00","29,27,551","12,65,01,87,150.25","2,32,656"
"18-Sep-2024","EQ","4,497.05","4,497.05","4,321.00","4,505.65","4,347.90","4,346.15","4,370.07","4,592.25","3,311.00","29,61,779","12,94,31,88,817.60","2,44,673"
"17-Sep-2024","EQ","4,513.25","4,535.80","4,466.00","4,513.25","4,511.00","4,505.65","4,505.75","4,592.25","3,311.00","16,99,364","7,65,69,02,882.20","88,562"
"16-Sep-2024","EQ","4,527.00","4,546.05","4,494.45","4,522.60","4,509.00","4,513.25","4,516.51","4,592.25","3,311.00","11,55,120","5,21,71,13,716.25","61,456"
"13-Sep-2024","EQ","4,530.00","4,547.00","4,505.00","4,517.70","4,521.75","4,522.60","4,526.87","4,592.25","3,311.00","14,58,786","6,60,37,40,972.90","78,892"
"12-Sep-2024","EQ","4,510.25","4,532.60","4,431.30","4,479.35","4,495.30","4,517.70","4,485.01","4,592.25","3,311.00","27,42,216","12,29,88,52,603.60","1,79,765"
"11-Sep-2024","EQ","4,521.45","4,549.35","4,471.25","4,507.85","4,495.50","4,479.35","4,504.96","4,592.25","3,311.00","13,25,919","5,97,32,12,660.05","1,27,870"
"10-Sep-2024","EQ","4,442.45","4,539.95","4,440.45","4,449.55","4,510.00","4,507.85","4,499.44","4,592.25","3,311.00","13,85,591","6,23,43,77,452.20","1,25,535"
"09-Sep-2024","EQ","4,455.00","4,490.25","4,430.50","4,456.75","4,458.00","4,449.55","4,459.58","4,592.25","3,311.00","11,84,938","5,28,43,28,321.15","92,569"
"06-Sep-2024","EQ","4,473.95","4,518.95","4,440.00","4,475.95","4,460.50","4,456.75","4,466.80","4,592.25","3,311.00","16,49,179","7,36,65,46,120.25","1,48,566"
"05-Sep-2024","EQ","4,481.00","4,499.00","4,454.15","4,479.25","4,490.00","4,475.95","4,469.15","4,592.25","3,311.00","16,88,793","7,54,74,77,632.90","1,05,236"
"04-Sep-2024","EQ","4,476.95","4,487.00","4,436.70","4,512.35","4,484.00","4,479.25","4,468.96","4,592.25","3,311.00","12,65,505","5,65,54,96,454.35","1,23,447"
"03-Sep-2024","EQ","4,521.05","4,555.90","4,495.90","4,521.05","4,512.65","4,512.35","4,523.60","4,592.25","3,311.00","17,17,263","7,76,82,15,760.70","1,17,744"
"02-Sep-2024","EQ","4,576.00","4,588.00","4,512.00","4,553.75","4,526.40","4,521.05","4,545.25","4,592.25","3,311.00","12,16,500","5,52,92,99,899.10","1,09,365"
"30-Aug-2024","EQ","4,500.00","4,592.25","4,487.80","4,511.80","4,562.70","4,553.75","4,545.75","4,592.25","3,311.00","36,37,222","16,53,39,15,087.45","1,55,239"
"29-Aug-2024","EQ","4,460.00","4,556.00","4,460.00","4,506.05","4,507.00","4,511.80","4,515.71","4,565.00","3,311.00","21,33,641","9,63,48,99,513.20","1,38,513"
"28-Aug-2024","EQ","4,498.75","4,562.50","4,457.30","4,497.15","4,513.00","4,506.05","4,515.24","4,565.00","3,311.00","18,48,058","8,34,44,30,539.80","1,27,744"
"27-Aug-2024","EQ","4,505.00","4,510.00","4,486.80","4,502.45","4,491.00","4,497.15","4,496.77","4,565.00","3,311.00","9,30,697","4,18,51,34,647.00","65,265"
"26-Aug-2024","EQ","4,489.00","4,552.15","4,485.00","4,463.90","4,506.60","4,502.45","4,517.26","4,565.00","3,311.00","18,44,164","8,33,05,71,610.15","1,18,509"
"23-Aug-2024","EQ","4,500.00","4,506.00","4,455.00","4,502.00","4,473.05","4,463.90","4,469.04","4,565.00","3,311.00","18,09,253","8,08,56,19,687.40","1,01,893"
"22-Aug-2024","EQ","4,560.00","4,560.95","4,497.20","4,551.50","4,502.00","4,502.00","4,515.52","4,565.00","3,311.00","18,29,872","8,26,28,19,007.85","1,14,303"
"21-Aug-2024","EQ","4,518.00","4,560.00","4,492.55","4,523.30","4,550.00","4,551.50","4,529.61","4,565.00","3,311.00","18,96,990","8,59,26,17,038.50","1,15,023"
"20-Aug-2024","EQ","4,505.00","4,565.00","4,500.00","4,490.00","4,505.00","4,523.30","4,529.50","4,565.00","3,311.00","22,12,298","10,02,06,13,301.75","1,28,019"
"19-Aug-2024","EQ","4,421.00","4,494.25","4,390.35","4,416.05","4,490.00","4,490.00","4,459.62","4,494.25","3,311.00","20,55,210","9,16,54,57,457.55","1,18,736"
"16-Aug-2024","EQ","4,350.00","4,427.00","4,325.10","4,295.25","4,414.20","4,416.05","4,395.48","4,431.00","3,311.00","34,57,058","15,19,54,30,172.75","2,33,969"
"14-Aug-2024","EQ","4,209.00","4,306.20","4,188.15","4,196.95","4,293.00","4,295.25","4,265.75","4,431.00","3,311.00","32,26,545","13,76,36,19,690.80","1,82,461"
"13-Aug-2024","EQ","4,213.00","4,234.00","4,183.00","4,195.65","4,197.00","4,196.95","4,209.09","4,431.00","3,311.00","14,95,593","6,29,50,91,175.55","99,105"
"12-Aug-2024","EQ","4,230.00","4,239.00","4,186.35","4,228.75","4,193.10","4,195.65","4,210.62","4,431.00","3,311.00","9,36,912","3,94,49,78,151.60","86,028"
"09-Aug-2024","EQ","4,217.00","4,253.65","4,205.55","4,172.55","4,220.00","4,228.75","4,233.82","4,431.00","3,311.00","13,02,536","5,51,47,05,150.35","79,876"
"08-Aug-2024","EQ","4,181.00","4,232.00","4,160.00","4,200.45","4,174.00","4,172.55","4,190.47","4,431.00","3,311.00","24,41,283","10,23,01,19,942.80","1,20,490"
"07-Aug-2024","EQ","4,228.00","4,244.95","4,180.30","4,171.20","4,201.00","4,200.45","4,201.58","4,431.00","3,311.00","12,37,666","5,20,01,50,778.85","1,02,627"
"06-Aug-2024","EQ","4,170.95","4,258.25","4,160.80","4,155.05","4,175.10","4,171.20","4,193.98","4,431.00","3,311.00","22,03,067","9,23,96,08,320.05","1,34,281"
"05-Aug-2024","EQ","4,239.00","4,239.00","4,110.50","4,283.05","4,160.00","4,155.05","4,165.25","4,431.00","3,311.00","27,87,771","11,61,17,60,562.20","1,69,844"
"02-Aug-2024","EQ","4,365.00","4,398.00","4,270.00","4,397.10","4,283.85","4,283.05","4,309.34","4,431.00","3,311.00","28,11,282","12,11,47,77,969.55","2,13,069"
"01-Aug-2024","EQ","4,399.40","4,419.30","4,365.05","4,385.35","4,387.00","4,397.10","4,390.04","4,431.00","3,311.00","22,02,244","9,66,79,30,574.85","1,25,252"
"31-Jul-2024","EQ","4,350.00","4,414.00","4,345.00","4,365.35","4,392.00","4,385.35","4,387.35","4,431.00","3,311.00","23,30,091","10,22,29,33,214.05","1,66,542"
"30-Jul-2024","EQ","4,391.10","4,398.00","4,327.30","4,381.10","4,353.15","4,365.35","4,358.33","4,431.00","3,311.00","17,97,906","7,83,58,71,346.10","1,45,705"
"29-Jul-2024","EQ","4,415.00","4,431.00","4,371.00","4,387.85","4,380.00","4,381.10","4,390.57","4,431.00","3,311.00","17,46,803","7,66,94,54,915.15","1,19,852"
"26-Jul-2024","EQ","4,350.00","4,422.45","4,337.05","4,322.50","4,393.65","4,387.85","4,390.46","4,422.45","3,311.00","35,52,210","15,59,58,41,522.45","1,67,036"
"25-Jul-2024","EQ","4,295.00","4,343.00","4,274.20","4,306.25","4,332.25","4,322.50","4,314.53","4,361.70","3,311.00","28,10,342","12,12,53,10,419.40","1,96,421"
"24-Jul-2024","EQ","4,287.50","4,339.10","4,268.10","4,302.35","4,305.00","4,306.25","4,309.50","4,361.70","3,311.00","18,09,793","7,79,93,03,896.95","1,18,444"
"23-Jul-2024","EQ","4,283.00","4,361.70","4,266.30","4,287.35","4,311.00","4,302.35","4,302.19","4,361.70","3,311.00","23,65,208","10,17,55,78,824.25","1,80,645"
"22-Jul-2024","EQ","4,299.95","4,319.95","4,265.00","4,302.40","4,282.10","4,287.35","4,292.14","4,358.75","3,311.00","18,96,386","8,13,95,60,522.25","1,32,112"
"19-Jul-2024","EQ","4,317.40","4,358.75","4,285.25","4,315.55","4,298.00","4,302.40","4,319.15","4,358.75","3,311.00","39,03,354","16,85,91,78,396.20","2,90,294"
"18-Jul-2024","EQ","4,160.00","4,325.00","4,160.00","4,178.45","4,297.20","4,315.55","4,271.66","4,325.00","3,311.00","56,13,364","23,97,83,61,639.45","3,61,931"
"16-Jul-2024","EQ","4,172.00","4,194.55","4,144.90","4,169.20","4,171.05","4,178.45","4,173.42","4,254.75","3,311.00","20,29,521","8,47,00,51,366.65","1,23,240"
"15-Jul-2024","EQ","4,235.70","4,240.00","4,157.05","4,183.95","4,167.35","4,169.20","4,204.15","4,254.75","3,311.00","48,48,030","20,38,18,43,135.15","2,38,210"
"12-Jul-2024","EQ","3,980.00","4,199.95","3,971.30","3,923.70","4,182.45","4,183.95","4,117.02","4,254.75","3,250.10","1,35,09,164","55,61,74,54,764.65","8,00,145"
"11-Jul-2024","EQ","3,931.00","3,980.00","3,895.60","3,909.15","3,902.00","3,923.70","3,928.74","4,254.75","3,250.10","48,72,189","19,14,15,49,805.05","2,14,372"
"10-Jul-2024","EQ","3,983.70","4,003.30","3,902.00","3,985.50","3,915.00","3,909.15","3,925.50","4,254.75","3,250.10","26,69,716","10,47,99,63,237.85","1,37,357"
"09-Jul-2024","EQ","3,985.00","4,006.95","3,975.10","3,993.20","3,983.70","3,985.50","3,990.33","4,254.75","3,250.10","13,05,801","5,21,05,79,214.45","1,42,268"
"08-Jul-2024","EQ","4,022.00","4,031.25","3,978.05","4,011.80","3,997.00","3,993.20","3,995.83","4,254.75","3,250.10","17,58,882","7,02,81,92,322.85","1,09,949"
"05-Jul-2024","EQ","4,010.00","4,026.75","3,988.00","4,020.95","4,010.00","4,011.80","4,007.40","4,254.75","3,250.10","16,68,616","6,68,68,08,295.40","1,20,737"
"04-Jul-2024","EQ","3,999.85","4,047.35","3,982.10","3,965.25","4,019.95","4,020.95","4,024.81","4,254.75","3,250.10","25,18,001","10,13,44,77,139.90","1,40,694"
"03-Jul-2024","EQ","4,020.00","4,026.10","3,955.00","4,017.40","3,968.00","3,965.25","3,969.17","4,254.75","3,250.10","18,21,198","7,22,86,50,456.40","1,31,803"
